Year,Month,Month_Number,Surgery,Patients
2008,June,6, Total abdominal hysterectomy ,8118.0
2008,July,7, Total abdominal hysterectomy ,9568.0
2008,August,8, Total abdominal hysterectomy ,8979.0
2008,September,9, Total abdominal hysterectomy ,8112.0
2008,October,10, Total abdominal hysterectomy ,7133.0
2008,November,11, Total abdominal hysterectomy ,7160.0
2008,December,12, Total abdominal hysterectomy ,8298.0
2009,January,1, Total abdominal hysterectomy ,9802.0
2009,February,2, Total abdominal hysterectomy ,9399.0
2009,March,3, Total abdominal hysterectomy ,8517.0
2009,April,4, Total abdominal hysterectomy ,7786.0
2009,May,5, Total abdominal hysterectomy ,7542.0
2009,June,6, Total abdominal hysterectomy ,8284.0
2009,July,7, Total abdominal hysterectomy ,9551.0
2009,August,8, Total abdominal hysterectomy ,9940.0
2009,September,9, Total abdominal hysterectomy ,8476.0
2009,October,10, Total abdominal hysterectomy ,8140.0
2009,November,11, Total abdominal hysterectomy ,7882.0
2009,December,12, Total abdominal hysterectomy ,9095.0
2010,January,1, Total abdominal hysterectomy ,10378.0
2010,February,2, Total abdominal hysterectomy ,8407.0
2010,March,3, Total abdominal hysterectomy ,9175.0
2010,April,4, Total abdominal hysterectomy ,8203.0
2010,May,5, Total abdominal hysterectomy ,8277.0
2010,June,6, Total abdominal hysterectomy ,8784.0
2010,July,7, Total abdominal hysterectomy ,7375.0
2010,August,8, Total abdominal hysterectomy ,5581.0
2010,September,9, Total abdominal hysterectomy ,3532.0
2010,October,10, Total abdominal hysterectomy ,3796.0
2010,November,11, Total abdominal hysterectomy ,3648.0
2010,December,12, Total abdominal hysterectomy ,4021.0
2011,January,1, Total abdominal hysterectomy ,5621.0
2011,February,2, Total abdominal hysterectomy ,4011.0
2011,March,3, Total abdominal hysterectomy ,4680.0
2011,April,4, Total abdominal hysterectomy ,3874.0
2011,May,5, Total abdominal hysterectomy ,4291.0
2011,June,6, Total abdominal hysterectomy ,4064.0
2011,July,7, Total abdominal hysterectomy ,4539.0
2011,August,8, Total abdominal hysterectomy ,4354.0
2011,September,9, Total abdominal hysterectomy ,3082.0
2011,October,10, Total abdominal hysterectomy ,3874.0
2011,November,11, Total abdominal hysterectomy ,3664.0
2011,December,12, Total abdominal hysterectomy ,4018.0
2012,January,1, Total abdominal hysterectomy ,5215.0
2012,February,2, Total abdominal hysterectomy ,4556.0
2012,March,3, Total abdominal hysterectomy ,3920.0
2012,April,4, Total abdominal hysterectomy ,3649.0
2012,May,5, Total abdominal hysterectomy ,4037.0
2012,June,6, Total abdominal hysterectomy ,3671.0
2012,July,7, Total abdominal hysterectomy ,4757.0
2012,August,8, Total abdominal hysterectomy ,4575.0
2012,September,9, Total abdominal hysterectomy ,3602.0
2012,October,10, Total abdominal hysterectomy ,3842.0
2012,November,11, Total abdominal hysterectomy ,3707.0
2012,December,12, Total abdominal hysterectomy ,3875.0
2013,January,1, Total abdominal hysterectomy ,5407.0
2013,February,2, Total abdominal hysterectomy ,3953.0
2013,March,3, Total abdominal hysterectomy ,3839.0
2013,April,4, Total abdominal hysterectomy ,3598.0
2013,May,5, Total abdominal hysterectomy ,3579.0
2013,June,6, Total abdominal hysterectomy ,3633.0
2013,July,7, Total abdominal hysterectomy ,4334.0
2013,August,8, Total abdominal hysterectomy ,3934.0
2013,September,9, Total abdominal hysterectomy ,3603.0
2013,October,10, Total abdominal hysterectomy ,3631.0
2013,November,11, Total abdominal hysterectomy ,3284.0
2013,December,12, Total abdominal hysterectomy ,3962.0
2014,January,1, Total abdominal hysterectomy ,4441.0
2014,February,2, Total abdominal hysterectomy ,4082.0
2014,March,3, Total abdominal hysterectomy ,3522.0
2014,April,4, Total abdominal hysterectomy ,3229.0
2014,May,5, Total abdominal hysterectomy ,3196.0
2014,June,6, Total abdominal hysterectomy ,3347.0
2014,July,7, Total abdominal hysterectomy ,4122.0
2014,August,8, Total abdominal hysterectomy ,3891.0
2014,September,9, Total abdominal hysterectomy ,3665.0
2014,October,10, Total abdominal hysterectomy ,3531.0
2014,November,11, Total abdominal hysterectomy ,3232.0
2014,December,12, Total abdominal hysterectomy ,3740.0
2015,January,1, Total abdominal hysterectomy ,4556.0
2015,February,2, Total abdominal hysterectomy ,3432.0
2015,March,3, Total abdominal hysterectomy ,3904.0
2015,April,4, Total abdominal hysterectomy ,3307.0
2015,May,5, Total abdominal hysterectomy ,3190.0
2015,June,6, Total abdominal hysterectomy ,2791.0
2015,July,7, Total abdominal hysterectomy ,3473.0
2015,August,8, Total abdominal hysterectomy ,3843.0
2015,September,9, Total abdominal hysterectomy ,3397.0
2015,October,10, Total abdominal hysterectomy ,3352.0
2015,November,11, Total abdominal hysterectomy ,3354.0
2015,December,12, Total abdominal hysterectomy ,3868.0
2016,January,1, Total abdominal hysterectomy ,4432.0
2016,February,2, Total abdominal hysterectomy ,3571.0
2016,March,3, Total abdominal hysterectomy ,4005.0
2016,April,4, Total abdominal hysterectomy ,3201.0
2016,May,5, Total abdominal hysterectomy ,3554.0
2016,June,6, Total abdominal hysterectomy ,3475.0
2016,July,7, Total abdominal hysterectomy ,3735.0
2016,August,8, Total abdominal hysterectomy ,3856.0
2016,September,9, Total abdominal hysterectomy ,3297.0
2016,October,10, Total abdominal hysterectomy ,3343.0
2016,November,11, Total abdominal hysterectomy ,3365.0
2016,December,12, Total abdominal hysterectomy ,3651.0
2017,January,1, Total abdominal hysterectomy ,4451.0
2017,February,2, Total abdominal hysterectomy ,3576.0
2017,March,3, Total abdominal hysterectomy ,3398.0
2017,April,4, Total abdominal hysterectomy ,3337.0
2017,May,5, Total abdominal hysterectomy ,3442.0
2017,June,6, Total abdominal hysterectomy ,3356.0
2017,July,7, Total abdominal hysterectomy ,3495.0
2017,August,8, Total abdominal hysterectomy ,3598.0
2017,September,9, Total abdominal hysterectomy ,3538.0
2017,October,10, Total abdominal hysterectomy ,2831.0
2017,November,11, Total abdominal hysterectomy ,2998.0
2017,December,12, Total abdominal hysterectomy ,3156.0
2018,January,1, Total abdominal hysterectomy ,4547.0
2018,February,2, Total abdominal hysterectomy ,3272.0
2018,March,3, Total abdominal hysterectomy ,3405.0
2018,April,4, Total abdominal hysterectomy ,3197.0
2018,May,5, Total abdominal hysterectomy ,3469.0
2018,June,6, Total abdominal hysterectomy ,3038.0
2018,July,7, Total abdominal hysterectomy ,4042.0
2018,August,8, Total abdominal hysterectomy ,3554.0
2018,September,9, Total abdominal hysterectomy ,3088.0
2018,October,10, Total abdominal hysterectomy ,3457.0
2018,November,11, Total abdominal hysterectomy ,3142.0
2018,December,12, Total abdominal hysterectomy ,3533.0
2019,January,1, Total abdominal hysterectomy ,4490.0
2019,February,2, Total abdominal hysterectomy ,3181.0
2019,March,3, Total abdominal hysterectomy ,3431.0
2019,April,4, Total abdominal hysterectomy ,3309.0
2019,May,5, Total abdominal hysterectomy ,3391.0
2019,June,6, Total abdominal hysterectomy ,3148.0
2019,July,7, Total abdominal hysterectomy ,4003.0
2019,August,8, Total abdominal hysterectomy ,3558.0
2019,September,9, Total abdominal hysterectomy ,3472.0
2019,October,10, Total abdominal hysterectomy ,3087.0
2019,November,11, Total abdominal hysterectomy ,3180.0
2019,December,12, Total abdominal hysterectomy ,3508.0
2020,January,1, Total abdominal hysterectomy ,3676.0
2020,February,2, Total abdominal hysterectomy ,3281.0
2020,March,3, Total abdominal hysterectomy ,2996.0
2020,April,4, Total abdominal hysterectomy ,2758.0
2020,May,5, Total abdominal hysterectomy ,2952.0
2020,June,6, Total abdominal hysterectomy ,3432.0
2020,July,7, Total abdominal hysterectomy ,3731.0
2020,August,8, Total abdominal hysterectomy ,3145.0
2020,September,9, Total abdominal hysterectomy ,3145.0
2020,October,10, Total abdominal hysterectomy ,3156.0
2020,November,11, Total abdominal hysterectomy ,3327.0
2020,December,12, Total abdominal hysterectomy ,3723.0
2021,January,1, Total abdominal hysterectomy ,3681.0
2021,February,2, Total abdominal hysterectomy ,3008.0
2021,March,3, Total abdominal hysterectomy ,3703.0
2021,April,4, Total abdominal hysterectomy ,3309.0
2021,May,5, Total abdominal hysterectomy ,3093.0
2021,June,6, Total abdominal hysterectomy ,3288.0
2021,July,7, Total abdominal hysterectomy ,3473.0
2021,August,8, Total abdominal hysterectomy ,3614.0
2021,September,9, Total abdominal hysterectomy ,3102.0
2021,October,10, Total abdominal hysterectomy ,3052.0
2021,November,11, Total abdominal hysterectomy ,3344.0
2021,December,12, Total abdominal hysterectomy ,3503.0
2022,January,1, Total abdominal hysterectomy ,3738.0
2022,February,2, Total abdominal hysterectomy ,3060.0
2022,March,3, Total abdominal hysterectomy ,2981.0
2022,April,4, Total abdominal hysterectomy ,2814.0
2022,May,5, Total abdominal hysterectomy ,3201.0
2022,June,6, Total abdominal hysterectomy ,3211.0
2022,July,7, Total abdominal hysterectomy ,3588.0
2022,August,8, Total abdominal hysterectomy ,3624.0
2022,September,9, Total abdominal hysterectomy ,3173.0
2022,October,10, Total abdominal hysterectomy ,3238.0
2022,November,11, Total abdominal hysterectomy ,3225.0
2022,December,12, Total abdominal hysterectomy ,3450.0
2006,January,1, Low cervical cesarean section ,12062.0
2006,February,2, Low cervical cesarean section ,11745.0
2006,March,3, Low cervical cesarean section ,12389.0
2006,April,4, Low cervical cesarean section ,11477.0
2006,May,5, Low cervical cesarean section ,11941.0
2006,June,6, Low cervical cesarean section ,11407.0
2006,July,7, Low cervical cesarean section ,11104.0
2006,August,8, Low cervical cesarean section ,11715.0
2006,September,9, Low cervical cesarean section ,11684.0
2006,October,10, Low cervical cesarean section ,11554.0
2006,November,11, Low cervical cesarean section ,11669.0
2006,December,12, Low cervical cesarean section ,11048.0
2007,January,1, Low cervical cesarean section ,13439.0
2007,February,2, Low cervical cesarean section ,12720.0
2007,March,3, Low cervical cesarean section ,14207.0
2007,April,4, Low cervical cesarean section ,12776.0
2007,May,5, Low cervical cesarean section ,12948.0
2007,June,6, Low cervical cesarean section ,12082.0
2007,July,7, Low cervical cesarean section ,12840.0
2007,August,8, Low cervical cesarean section ,14148.0
2007,September,9, Low cervical cesarean section ,14304.0
2007,October,10, Low cervical cesarean section ,14379.0
2007,November,11, Low cervical cesarean section ,13218.0
2007,December,12, Low cervical cesarean section ,11839.0
2008,January,1, Low cervical cesarean section ,15161.0
2008,February,2, Low cervical cesarean section ,13466.0
2008,March,3, Low cervical cesarean section ,14010.0
2008,April,4, Low cervical cesarean section ,13177.0
2008,May,5, Low cervical cesarean section ,13179.0
2008,June,6, Low cervical cesarean section ,12567.0
2008,July,7, Low cervical cesarean section ,13537.0
2008,August,8, Low cervical cesarean section ,13005.0
2008,September,9, Low cervical cesarean section ,13694.0
2008,October,10, Low cervical cesarean section ,12938.0
2008,November,11, Low cervical cesarean section ,12159.0
2008,December,12, Low cervical cesarean section ,11849.0
2009,January,1, Low cervical cesarean section ,15098.0
2009,February,2, Low cervical cesarean section ,12675.0
2009,March,3, Low cervical cesarean section ,13969.0
2009,April,4, Low cervical cesarean section ,13017.0
2009,May,5, Low cervical cesarean section ,12154.0
2009,June,6, Low cervical cesarean section ,11541.0
2009,July,7, Low cervical cesarean section ,12724.0
2009,August,8, Low cervical cesarean section ,12416.0
2009,September,9, Low cervical cesarean section ,13517.0
2009,October,10, Low cervical cesarean section ,13081.0
2009,November,11, Low cervical cesarean section ,12548.0
2009,December,12, Low cervical cesarean section ,11966.0
2010,January,1, Low cervical cesarean section ,14894.0
2010,February,2, Low cervical cesarean section ,12822.0
2010,March,3, Low cervical cesarean section ,14432.0
2010,April,4, Low cervical cesarean section ,13444.0
2010,May,5, Low cervical cesarean section ,13116.0
2010,June,6, Low cervical cesarean section ,12791.0
2010,July,7, Low cervical cesarean section ,12570.0
2010,August,8, Low cervical cesarean section ,13466.0
2010,September,9, Low cervical cesarean section ,15079.0
2010,October,10, Low cervical cesarean section ,15015.0
2010,November,11, Low cervical cesarean section ,14510.0
2010,December,12, Low cervical cesarean section ,12892.0
2011,January,1, Low cervical cesarean section ,16815.0
2011,February,2, Low cervical cesarean section ,13070.0
2011,March,3, Low cervical cesarean section ,15388.0
2011,April,4, Low cervical cesarean section ,13913.0
2011,May,5, Low cervical cesarean section ,13870.0
2011,June,6, Low cervical cesarean section ,13328.0
2011,July,7, Low cervical cesarean section ,13379.0
2011,August,8, Low cervical cesarean section ,12865.0
2011,September,9, Low cervical cesarean section ,12020.0
2011,October,10, Low cervical cesarean section ,12959.0
2011,November,11, Low cervical cesarean section ,13268.0
2011,December,12, Low cervical cesarean section ,12163.0
2012,January,1, Low cervical cesarean section ,16303.0
2012,February,2, Low cervical cesarean section ,14461.0
2012,March,3, Low cervical cesarean section ,15460.0
2012,April,4, Low cervical cesarean section ,14593.0
2012,May,5, Low cervical cesarean section ,14351.0
2012,June,6, Low cervical cesarean section ,13571.0
2012,July,7, Low cervical cesarean section ,14332.0
2012,August,8, Low cervical cesarean section ,14835.0
2012,September,9, Low cervical cesarean section ,14650.0
2012,October,10, Low cervical cesarean section ,15145.0
2012,November,11, Low cervical cesarean section ,14179.0
2012,December,12, Low cervical cesarean section ,12396.0
2013,January,1, Low cervical cesarean section ,16298.0
2013,February,2, Low cervical cesarean section ,13399.0
2013,March,3, Low cervical cesarean section ,13937.0
2013,April,4, Low cervical cesarean section ,13426.0
2013,May,5, Low cervical cesarean section ,13228.0
2013,June,6, Low cervical cesarean section ,12041.0
2013,July,7, Low cervical cesarean section ,13372.0
2013,August,8, Low cervical cesarean section ,13145.0
2013,September,9, Low cervical cesarean section ,13733.0
2013,October,10, Low cervical cesarean section ,13299.0
2013,November,11, Low cervical cesarean section ,12510.0
2013,December,12, Low cervical cesarean section ,12011.0
2014,January,1, Low cervical cesarean section ,15580.0
2014,February,2, Low cervical cesarean section ,13989.0
2014,March,3, Low cervical cesarean section ,14223.0
2014,April,4, Low cervical cesarean section ,13876.0
2014,May,5, Low cervical cesarean section ,13573.0
2014,June,6, Low cervical cesarean section ,13160.0
2014,July,7, Low cervical cesarean section ,13872.0
2014,August,8, Low cervical cesarean section ,13711.0
2014,September,9, Low cervical cesarean section ,14491.0
2014,October,10, Low cervical cesarean section ,13738.0
2014,November,11, Low cervical cesarean section ,12664.0
2014,December,12, Low cervical cesarean section ,12640.0
2015,January,1, Low cervical cesarean section ,16506.0
2015,February,2, Low cervical cesarean section ,13999.0
2015,March,3, Low cervical cesarean section ,15567.0
2015,April,4, Low cervical cesarean section ,14850.0
2015,May,5, Low cervical cesarean section ,14065.0
2015,June,6, Low cervical cesarean section ,14043.0
2015,July,7, Low cervical cesarean section ,14609.0
2015,August,8, Low cervical cesarean section ,13762.0
2015,September,9, Low cervical cesarean section ,14400.0
2015,October,10, Low cervical cesarean section ,14518.0
2015,November,11, Low cervical cesarean section ,13547.0
2015,December,12, Low cervical cesarean section ,12739.0
2016,January,1, Low cervical cesarean section ,16459.0
2016,February,2, Low cervical cesarean section ,14203.0
